排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
37,supavisor,supabase/supavisor,supabase,"A cloud-native, multi-tenant Postgres connection pooler.",Elixir,2133,91,44,2023-01-12T16:16:57Z,2026-02-08T12:20:37Z,https://github.com/supabase/supavisor,https://supabase.github.io/supavisor/,Apache License 2.0,4901,False,False
38,libcluster,bitwalker/libcluster,bitwalker,Automatic cluster formation/healing for Elixir applications,Elixir,2130,200,22,2016-09-30T18:33:32Z,2026-02-08T03:04:14Z,https://github.com/bitwalker/libcluster,,MIT License,217,False,False
39,tesla,elixir-tesla/tesla,elixir-tesla,"The flexible HTTP client library for Elixir, with support for middleware and multiple adapters.",Elixir,2067,357,24,2015-03-16T22:55:37Z,2026-02-01T02:55:15Z,https://github.com/elixir-tesla/tesla,,MIT License,2384,False,False
40,scenic,ScenicFramework/scenic,ScenicFramework,Core Scenic library,Elixir,2050,137,28,2018-05-01T01:37:59Z,2026-02-08T16:01:54Z,https://github.com/ScenicFramework/scenic,,Apache License 2.0,3177,False,False
41,ex_machina,beam-community/ex_machina,beam-community,Create test data for Elixir applications,Elixir,2042,146,2,2015-09-14T15:40:28Z,2026-02-07T12:37:49Z,https://github.com/beam-community/ex_machina,https://hex.pm/packages/ex_machina,MIT License,518,False,False
42,poison,devinus/poison,devinus,"An incredibly fast, pure Elixir JSON library",Elixir,2032,214,40,2014-04-06T23:29:31Z,2026-01-21T01:57:05Z,https://github.com/devinus/poison,,BSD Zero Clause License,2376,False,False
43,commanded,commanded/commanded,commanded,Use Commanded to build Elixir CQRS/ES applications,Elixir,1985,256,26,2016-03-25T22:01:38Z,2026-02-09T02:29:13Z,https://github.com/commanded/commanded,,MIT License,2545,False,False
44,keila,pentacent/keila,pentacent,Open Source Newsletter Tool.,Elixir,1980,138,68,2021-01-01T22:29:37Z,2026-02-09T02:29:30Z,https://github.com/pentacent/keila,https://keila.io,GNU Affero General Public License v3.0,9316,False,False
45,bamboo,beam-community/bamboo,beam-community,"Testable, composable, and adapter based Elixir email library for devs that love piping.",Elixir,1952,340,3,2015-11-03T02:30:34Z,2026-02-07T22:29:17Z,https://github.com/beam-community/bamboo,https://hex.pm/packages/bamboo,MIT License,940,False,False
46,sequin,sequinstream/sequin,sequinstream,"Postgres change data capture to streams, queues, and search indexes like Kafka, SQS, Elasticsearch, HTTP endpoints, and more",Elixir,1946,110,36,2024-06-26T01:50:46Z,2026-02-09T01:09:19Z,https://github.com/sequinstream/sequin,https://sequinstream.com,MIT License,137447,False,False
47,bandit,mtrudel/bandit,mtrudel,Bandit is a pure Elixir HTTP server for Plug & WebSock applications,Elixir,1870,102,2,2019-11-10T21:14:23Z,2026-02-08T15:54:40Z,https://github.com/mtrudel/bandit,,MIT License,15969,False,False
48,manifold,discord/manifold,discord,Fast batch message passing between nodes for Erlang/Elixir.,Elixir,1821,72,2,2017-02-15T20:57:49Z,2026-02-08T22:48:10Z,https://github.com/discord/manifold,,MIT License,87,False,False
49,timex,bitwalker/timex,bitwalker,A complete date/time library for Elixir projects.,Elixir,1806,398,62,2014-07-27T06:53:52Z,2026-01-26T13:34:09Z,https://github.com/bitwalker/timex,https://hexdocs.pm/timex,MIT License,2575,False,False
50,wallaby,elixir-wallaby/wallaby,elixir-wallaby,Concurrent browser tests for your Elixir web apps.,Elixir,1789,210,55,2016-02-26T16:57:42Z,2026-02-08T04:18:05Z,https://github.com/elixir-wallaby/wallaby,https://twitter.com/elixir_wallaby,MIT License,1316,False,False
51,expert,elixir-lang/expert,elixir-lang,Official Elixir Language Server Protocol implementation,Elixir,1782,77,53,2024-09-18T13:26:43Z,2026-02-08T21:12:17Z,https://github.com/elixir-lang/expert,https://www.expert-lsp.org,Apache License 2.0,4699,False,False
52,dialyxir,jeremyjh/dialyxir,jeremyjh,Mix tasks to simplify use of Dialyzer in Elixir projects.,Elixir,1779,160,76,2013-05-28T03:39:58Z,2026-02-03T02:26:46Z,https://github.com/jeremyjh/dialyxir,,Apache License 2.0,709,False,False
53,sobelow,nccgroup/sobelow,nccgroup,Security-focused static analysis for the Phoenix Framework,Elixir,1773,116,37,2017-05-12T17:44:17Z,2026-02-05T12:04:47Z,https://github.com/nccgroup/sobelow,,Apache License 2.0,1395,False,False
54,desktop,elixir-desktop/desktop,elixir-desktop,"Building Local-First apps for Windows, MacOS, Linux, iOS and Android using Phoenix LiveView & Elixir!",Elixir,1727,61,4,2021-03-01T17:39:36Z,2026-02-08T11:56:08Z,https://github.com/elixir-desktop/desktop,https://hexdocs.pm/desktop/,MIT License,215,False,False
55,elixir-ls,elixir-lsp/elixir-ls,elixir-lsp,"A frontend-independent IDE ""smartness"" server for Elixir. Implements the ""Language Server Protocol"" standard and provides debugger support via the ""Debug Adapter Protocol""",Elixir,1724,224,60,2018-03-25T22:45:34Z,2026-02-07T18:53:28Z,https://github.com/elixir-lsp/elixir-ls,https://elixir-lsp.github.io/elixir-ls/,Apache License 2.0,9434,False,False
56,cachex,whitfin/cachex,whitfin,"A powerful caching library for Elixir with support for transactions, fallbacks and expirations",Elixir,1722,116,11,2016-02-15T17:06:20Z,2026-02-06T11:59:40Z,https://github.com/whitfin/cachex,https://hexdocs.pm/cachex/,MIT License,1775,False,False
57,ueberauth,ueberauth/ueberauth,ueberauth,An Elixir Authentication System for Plug-based Web Applications,Elixir,1702,119,29,2014-10-13T21:37:35Z,2026-02-03T15:31:34Z,https://github.com/ueberauth/ueberauth,,MIT License,227,False,False
58,learn-elixir,dwyl/learn-elixir,dwyl,":droplet: Learn the Elixir programming language to build functional, fast, scalable and maintainable web applications!",Elixir,1693,114,131,2016-12-01T06:33:44Z,2026-02-07T19:00:43Z,https://github.com/dwyl/learn-elixir,,,5297,False,False
59,axon,elixir-nx/axon,elixir-nx,Nx-powered Neural Networks,Elixir,1671,118,23,2021-01-25T13:09:52Z,2026-02-06T03:25:02Z,https://github.com/elixir-nx/axon,,Apache License 2.0,141858,False,False
60,jason,michalmuskala/jason,michalmuskala,A blazing fast JSON parser and generator in pure Elixir.,Elixir,1664,175,20,2017-06-04T19:00:57Z,2026-01-28T15:43:17Z,https://github.com/michalmuskala/jason,,Other,3710,False,False
61,elixir-companies,beam-community/elixir-companies,beam-community,A list of companies currently using Elixir in production.,Elixir,1663,382,0,2015-06-11T21:46:12Z,2026-02-07T16:59:24Z,https://github.com/beam-community/elixir-companies,https://elixir-companies.com,MIT License,1829,False,False
62,pow,pow-auth/pow,pow-auth,"Robust, modular, and extendable user authentication system",Elixir,1662,160,70,2018-05-07T16:27:27Z,2026-01-25T11:49:49Z,https://github.com/pow-auth/pow,https://powauth.com,MIT License,2249,False,False
63,sorted_set_nif,discord/sorted_set_nif,discord,Elixir SortedSet backed by a Rust-based NIF,Elixir,1647,100,12,2018-11-26T21:46:35Z,2026-01-27T19:43:58Z,https://github.com/discord/sorted_set_nif,,MIT License,67,False,False
64,live_svelte,woutdp/live_svelte,woutdp,Svelte inside Phoenix LiveView with seamless end-to-end reactivity,Elixir,1622,74,29,2023-02-21T04:40:06Z,2026-02-08T11:47:44Z,https://github.com/woutdp/live_svelte,https://hexdocs.pm/live_svelte,MIT License,20014,False,False
65,flow,dashbitco/flow,dashbitco,Computational parallel flows on top of GenStage,Elixir,1609,88,1,2017-01-18T00:32:54Z,2026-02-07T04:44:51Z,https://github.com/dashbitco/flow,https://hexdocs.pm/flow,,359,False,False
66,bumblebee,elixir-nx/bumblebee,elixir-nx,Pre-trained Neural Network models in Axon (+ 🤗 Models integration),Elixir,1581,126,34,2022-05-03T13:59:36Z,2026-02-07T15:36:12Z,https://github.com/elixir-nx/bumblebee,,Apache License 2.0,6915,False,False
67,gen_stage,elixir-lang/gen_stage,elixir-lang,Producer and consumer actors with back-pressure for Elixir,Elixir,1578,196,3,2015-08-26T17:57:36Z,2026-02-06T01:24:24Z,https://github.com/elixir-lang/gen_stage,http://hexdocs.pm/gen_stage,,1309,False,False
68,ex_doc,elixir-lang/ex_doc,elixir-lang,ExDoc produces HTML and EPUB documentation for Elixir projects,Elixir,1576,356,12,2012-03-06T21:35:38Z,2026-02-07T20:54:00Z,https://github.com/elixir-lang/ex_doc,http://elixir-lang.org,Other,15056,False,False
69,elixirscript,elixirscript/elixirscript,elixirscript,Converts Elixir to JavaScript,Elixir,1566,68,19,2015-02-01T21:22:05Z,2026-01-23T12:55:48Z,https://github.com/elixirscript/elixirscript,https://elixirscript.github.io/,MIT License,3793,False,False
70,bors-ng,bors-ng/bors-ng,bors-ng,👁 A merge bot for GitHub Pull Requests,Elixir,1528,184,181,2016-12-29T00:41:38Z,2026-01-05T12:10:43Z,https://github.com/bors-ng/bors-ng,https://bors.tech/,Apache License 2.0,4942,False,True
71,exq,akira/exq,akira,Job processing library for Elixir  - compatible with Resque / Sidekiq,Elixir,1525,184,26,2013-07-31T05:10:24Z,2026-01-23T12:55:31Z,https://github.com/akira/exq,,Other,3083,False,False
72,swoosh,swoosh/swoosh,swoosh,"Compose, deliver and test your emails easily in Elixir",Elixir,1518,243,14,2016-03-04T23:48:56Z,2026-02-07T12:34:24Z,https://github.com/swoosh/swoosh,https://hexdocs.pm/swoosh,MIT License,2228,False,False
73,Elixir-Code-Smells,lucasvegi/Elixir-Code-Smells,lucasvegi,Catalog of Elixir-specific code smells,Elixir,1505,56,1,2022-02-15T16:03:05Z,2026-02-06T13:54:11Z,https://github.com/lucasvegi/Elixir-Code-Smells,https://doi.org/10.1007/s10664-023-10343-6,MIT License,4775,False,False
74,grpc,elixir-grpc/grpc,elixir-grpc,An Elixir implementation of gRPC,Elixir,1499,240,33,2016-07-20T17:12:07Z,2026-01-29T02:11:25Z,https://github.com/elixir-grpc/grpc,https://hex.pm/packages/grpc,Apache License 2.0,16386,False,False
75,benchee,bencheeorg/benchee,bencheeorg,Easy and extensible benchmarking in Elixir providing you with lots of statistics!,Elixir,1498,68,25,2016-05-22T18:48:43Z,2026-02-09T02:12:57Z,https://github.com/bencheeorg/benchee,,MIT License,1913,False,False
76,accent,mirego/accent,mirego,The first developer-oriented translation tool. True asynchronous flow between translators and your team.,Elixir,1469,116,51,2018-03-20T00:42:03Z,2026-02-05T14:09:23Z,https://github.com/mirego/accent,https://www.accent.reviews,"BSD 3-Clause ""New"" or ""Revised"" License",13303,False,False
77,horde,elixir-horde/horde,elixir-horde,Horde is a distributed Supervisor and Registry backed by Postgres,Elixir,1459,117,0,2018-05-08T15:01:01Z,2026-01-27T14:24:34Z,https://github.com/elixir-horde/horde,,MIT License,857,False,False
78,membrane_core,membraneframework/membrane_core,membraneframework,"The core of Membrane Framework, multimedia processing framework written in Elixir",Elixir,1458,45,68,2017-01-26T11:31:00Z,2026-02-08T08:53:03Z,https://github.com/membraneframework/membrane_core,https://membrane.stream,Apache License 2.0,5454,False,False
79,semaphore,semaphoreio/semaphore,semaphoreio,All-in-one delivery platform for AI-driven development.,Elixir,1454,74,123,2025-01-21T12:37:52Z,2026-02-07T17:35:47Z,https://github.com/semaphoreio/semaphore,https://semaphore.io,Other,71438,False,False
80,kaffy,aesmail/kaffy,aesmail,Powerfully simple admin package for phoenix applications,Elixir,1422,173,74,2020-05-07T02:56:34Z,2026-02-02T22:25:46Z,https://github.com/aesmail/kaffy,https://kaffy.fly.dev/admin/,MIT License,14815,False,False
81,mint,elixir-mint/mint,elixir-mint,Functional HTTP client for Elixir with support for HTTP/1 and HTTP/2 🌱,Elixir,1409,118,7,2017-10-25T13:22:12Z,2026-01-30T10:49:58Z,https://github.com/elixir-mint/mint,,Apache License 2.0,1080,False,False
82,midarr-server,midarrlabs/midarr-server,midarrlabs,"🔥Midarr, the minimal lightweight media server.",Elixir,1395,39,6,2022-02-02T21:25:40Z,2026-02-02T14:51:23Z,https://github.com/midarrlabs/midarr-server,,MIT License,609372,False,False
83,mox,dashbitco/mox,dashbitco,Mocks and explicit contracts in Elixir,Elixir,1387,77,6,2017-09-25T10:24:09Z,2026-02-03T08:29:54Z,https://github.com/dashbitco/mox,,,152,False,False
84,hound,HashNuke/hound,HashNuke,Elixir library for writing integration tests and browser automation,Elixir,1380,141,86,2013-12-15T14:01:16Z,2026-02-05T02:58:03Z,https://github.com/HashNuke/hound,http://hexdocs.pm/hound,MIT License,474,False,False
85,nebulex,elixir-nebulex/nebulex,elixir-nebulex,In-memory and distributed caching toolkit for Elixir.,Elixir,1372,78,5,2017-02-14T10:48:00Z,2026-02-08T13:14:35Z,https://github.com/elixir-nebulex/nebulex,https://hexdocs.pm/nebulex,MIT License,1157,False,False
86,live_beats,fly-apps/live_beats,fly-apps,,Elixir,1362,183,15,2021-11-05T12:58:38Z,2026-02-01T14:03:27Z,https://github.com/fly-apps/live_beats,,MIT License,538,False,False
87,uneebee,zoonk/uneebee,zoonk,Platform for creating interactive courses.,Elixir,1352,90,0,2023-09-10T06:17:15Z,2026-02-05T15:37:21Z,https://github.com/zoonk/uneebee,https://zoonk.org,GNU Affero General Public License v3.0,4963,False,True
88,finch,sneako/finch,sneako,"Elixir HTTP client, focused on performance",Elixir,1349,131,33,2019-10-23T21:03:44Z,2026-02-05T00:32:50Z,https://github.com/sneako/finch,,MIT License,987,False,False
89,ex_aws,ex-aws/ex_aws,ex-aws,"A flexible, easy to use set of clients AWS APIs for Elixir",Elixir,1329,566,79,2014-09-15T16:02:48Z,2026-02-06T11:55:52Z,https://github.com/ex-aws/ex_aws,https://hex.pm/packages/ex_aws,MIT License,2149,False,False
90,maru,elixir-maru/maru,elixir-maru,Elixir RESTful Framework ,Elixir,1319,86,18,2014-12-31T07:07:57Z,2025-10-24T23:38:42Z,https://github.com/elixir-maru/maru,https://maru.readme.io,"BSD 3-Clause ""New"" or ""Revised"" License",609,False,False
91,comeonin,riverrun/comeonin,riverrun,Password hashing specification for the Elixir programming language,Elixir,1318,65,2,2014-12-19T09:38:57Z,2026-02-01T14:53:10Z,https://github.com/riverrun/comeonin,https://hex.pm/packages/comeonin,Other,520,False,False
92,lanyard,Phineas/lanyard,Phineas,🏷️   Expose your Discord presence and activities to a RESTful API and WebSocket in less than 10 seconds,Elixir,1292,170,18,2021-03-10T17:13:33Z,2026-02-08T08:24:41Z,https://github.com/Phineas/lanyard,https://discord.gg/lanyard,MIT License,422,False,False
93,fast-elixir,devonestes/fast-elixir,devonestes,:dash: Writing Fast Elixir :heart_eyes: -- Collect Common Elixir idioms.,Elixir,1286,43,8,2017-04-01T13:13:46Z,2026-01-30T05:25:05Z,https://github.com/devonestes/fast-elixir,https://github.com/devonestes/fast-elixir,,1123,False,False
94,req,wojtekmach/req,wojtekmach,Req is a batteries-included HTTP client for Elixir.,Elixir,1282,158,68,2021-03-28T16:59:50Z,2026-02-07T12:58:58Z,https://github.com/wojtekmach/req,https://hexdocs.pm/req,Apache License 2.0,959,False,False
95,coherence,smpallen99/coherence,smpallen99,"Coherence is a full featured, configurable authentication system for Phoenix",Elixir,1259,222,75,2016-07-04T19:47:25Z,2026-02-05T14:06:43Z,https://github.com/smpallen99/coherence,,MIT License,1106,False,False
96,swarm,bitwalker/swarm,bitwalker,"Easy clustering, registration, and distribution of worker processes for Erlang/Elixir",Elixir,1250,109,45,2016-07-25T22:29:49Z,2026-02-07T19:11:44Z,https://github.com/bitwalker/swarm,,MIT License,522,False,False
97,tv,algora-io/tv,algora-io,Open source Twitch for developers,Elixir,1248,77,14,2024-02-29T19:32:27Z,2026-02-04T17:45:42Z,https://github.com/algora-io/tv,,Other,10968,False,False
98,explorer,elixir-explorer/explorer,elixir-explorer,Series (one-dimensional) and dataframes (two-dimensional) for fast and elegant data exploration in Elixir,Elixir,1247,144,53,2021-07-23T05:05:39Z,2026-02-08T21:23:46Z,https://github.com/elixir-explorer/explorer,https://hexdocs.pm/explorer,MIT License,3942,False,False
99,policr-mini,Hentioe/policr-mini,Hentioe,专注于验证的 Telegram 机器人,Elixir,1236,116,9,2020-06-07T11:37:08Z,2026-02-08T13:11:33Z,https://github.com/Hentioe/policr-mini,https://mini.gramlabs.org/,MIT License,3189,False,False
100,00,technomancy-dev/00,technomancy-dev,A markdown email micro service for the people!,Elixir,1235,65,9,2024-04-23T14:58:35Z,2026-02-06T12:13:02Z,https://github.com/technomancy-dev/00,https://www.double-zero.cloud,GNU Affero General Public License v3.0,14436,False,False
